Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 130C, Sample, n/a, ctrl_pool_1	Abundance: F5: 131, Sample, n/a, ctrl_pool_2	Modifications
Q7JZE1	Peroxin 11	6.22	2	2	2	78623.648	79526.372	
Q7JZF5	DNA-directed RNA polymerases I, II, and III subunit RPABC1	8.57	2	3	2	79653.64	89354.87299999999	
Q7JZK1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	47.58	10	37	10	4211855.86728	4666546.5128	
Q7JZN0	Protein transport protein Sec61 subunit beta	56.0	5	15	5	411919.6382	384988.2696	
Q7JZW0	Cuticular protein 51A	62.5	11	31	11	558901.0204	614812.94218	
Q7JZW2	40S ribosomal protein S15	61.49	7	18	2	3542033.264	3765710.7800000003	
Q7K012	Brahma associated protein 55kD	13.18	4	6	4	16763.8223	21514.850899999998	
Q7K076	GEO08269p1	22.14	2	2	0	17941.742	25054.256	
Q7K084	Odorant-binding protein 44a, isoform A	70.63	13	163	13	15142814.99326	17182188.51135	
Q7K0A0	Large ribosomal subunit protein mL42	7.26	1	1	1	34394.914	36815.504	
Q7K0B6	Glutathione S transferase T1	57.46	14	37	14	1480039.55246	1736733.56185	
Q7K0E6	Aspartate--tRNA ligase, cytoplasmic	13.37	5	7	5	53241.29840000001	68758.30077	
Q7K0P0	Juvenile hormone-inducible protein 26	4.1	2	3	2	60524.074	79815.891	
Q7K0S1	LD39211p	1.83	1	1	1	1941.2758	2241.706	
Q7K0S5	UBX domain-containing protein 6	34.47	18	25	18	258931.33805	295555.69878	
Q7K0S6	LD36817p	19.03	8	9	8	124892.24949999999	145309.0029	
Q7K0W4	LD27203p	46.95	14	45	14	2198378.70675	2326072.91611	
Q7K0X9	LD23667p	23.4	5	12	5	142839.4261	162411.271	
Q7K127	Alpha-galactosidase	15.83	7	17	7	260777.41728999998	186638.5801	
Q7K148	Proteasome subunit beta	22.34	6	8	6	153541.62119	182032.72499999998	
Q7K159	LD06557p	22.47	5	6	5	76437.414	77040.2569	
Q7K180	LD02709p	22.5	11	14	11	142806.4421	177203.2504	
Q7K188	GEO05126p1	30.97	6	40	6	4136255.7111	4056928.68035	
Q7K1C0	GH23780p	50.5	6	11	1	178632.28399999999	197824.13569999998	
Q7K1C3	Enoyl-CoA hydratase domain-containing protein 3, mitochondrial	17.89	5	5	5	127607.727	138283.883	
Q7K1C5	GH21176p	9.19	6	7	6	213820.75650000002	276599.71160000004	
Q7K1H0	GH09096p	20.06	7	8	6	90503.0267	114860.178	
Q7K1M4	SD04017p	16.99	5	12	5	98122.0725	140136.1451	
Q7K1S1	Arginine-hydroxylase NDUFAF5, mitochondrial	9.91	4	6	4	92617.243	121081.5705	
Q7K1W5	LD35843p	30.05	12	20	12	609093.1743000001	615045.23027	
Q7K204	17S U2 SnRNP complex component HTATSF1	5.58	2	2	2	58842.50199999999	50777.8947	
Q7K221	Aspartate aminotransferase, cytoplasmic	31.01	12	32	1	911610.1542	962206.6884999999	
Q7K2E1	LD05247p	18.9	10	15	10	255168.826	329297.6146	
Q7K2L7	GH27120p	28.14	4	11	4	569234.9371	670456.4258	
Q7K2N0	Endoplasmic reticulum junction formation protein lunapark	7.49	3	3	3	44698.5166	42342.2265	
Q7K2P1	Cuticular protein 50Cb	11.24	2	3	2	22758.970999999998	25265.881	
Q7K2P3	GH20817p	58.7	13	31	1	906880.3622999999	1018910.5408	
Q7K2Q8	Trafficking protein particle complex subunit 5	35.57	7	8	7	174546.24654	130577.44896000001	
Q7K2W6	tyrosinase	22.32	13	21	13	316483.8125	383163.1624	
Q7K332	GH17623p	23.43	6	10	5	188972.4258	325581.1725	
Q7K3D4	peptidylprolyl isomerase	34.76	12	14	12	238067.8509	330181.13300000003	
Q7K3E2	LD34147p	59.21	30	59	30	1186584.0765	1429439.20295	
Q7K3H0	LD28067p	1.44	3	3	0	86790.5	71031.1125	
Q7K3J0	T-complex protein 1 subunit theta	41.21	21	39	21	850126.3607	949524.2527	
Q7K3N4	GH26015p	14.95	6	7	6	93733.2276	113564.9313	
Q7K3V6	Elongation factor Tu, mitochondrial	10.31	5	7	5	69425.7832	79984.92259999999	
Q7K3W2	Mitochondrial-processing peptidase subunit alpha	18.35	9	12	9	114555.5443	134414.2636	
Q7K3W4	GH08941p	25.85	8	20	8	619089.44621	844291.1758	
Q7K3Y9	Spondin-1	1.26	1	1	1	592.308	497.87103	
Q7K3Z3	GH01724p	51.6	16	44	16	983111.8207500001	1028540.40238	
Q7K485	Cathepsin D	35.71	9	36	9	817579.05827	1145659.12974	
Q7K4C7	choline-phosphate cytidylyltransferase	4.18	2	4	0	69972.5935	82141.1617	
Q7K4I5	UBX domain-containing protein 7	4.03	2	2	2	0.0	477.0585	
Q7K4J7	LD36653p	7.38	2	2	2	14758.8072	17376.953	
Q7K4Q9	Hydroxymethylglutaryl-CoA synthase	1.94	1	1	1	2864.0068	3119.3687	
Q7K4T8	LD23856p	6.55	3	4	3	32338.4866	31646.752999999997	
Q7K4Y0	Desaturase 1, isoform A	5.48	2	2	1	32805.8294	34748.217000000004	
Q7K511	D-2-hydroxyglutarate dehydrogenase, mitochondrial	17.45	7	10	7	123327.179	163814.8541	
Q7K519	GH16429p	17.66	5	8	5	50501.4257	62662.59587	
Q7K533	GH14572p	6.14	2	2	2	23659.6736	19420.7529	
Q7K549	GH13040p	18.08	8	8	8	30888.276700000002	37175.7487	
Q7K561	GH11294p	6.82	2	2	2	2303.574	2450.1016	
Q7K568	GH10642p	8.33	3	3	3	35941.579	48076.806599999996	
Q7K569	Glycerol-3-phosphate dehydrogenase	35.36	26	53	26	971118.34085	1165318.13986	
Q7K5J8	Cuticular protein 57A, isoform A	45.11	7	14	7	304127.83150000003	344524.67895000003	
Q7K5M6	GH04176p	20.95	6	11	6	182256.70190000001	200886.942	
Q7K7G0	Coatomer subunit delta	28.44	13	24	0	293647.95932	402771.842	
Q7K860	FI07231p	39.22	7	12	7	73117.13631	90108.9376	
Q7K8X7	Glutathione S transferase E9	33.03	7	15	7	268419.0063	287075.65532	
Q7K9H6	Zinc finger FYVE domain-containing protein	4.77	4	5	4	1700.5762	1296.3304600000001	
Q7KJ08	receptor protein-tyrosine kinase	2.12	3	4	3	22399.3162	28110.1241	
Q7KK90	GH14654p	55.8	9	28	9	2057418.6048	2006265.62806	
Q7KKI0	T-complex protein 1 subunit epsilon	26.94	14	19	0	258194.5222	279555.31690000003	
Q7KLE5	Amphiphysin	49.67	26	71	3	3471587.3518000003	3691514.63857	
Q7KLW9	Pre-mRNA-processing factor 19	16.04	7	10	7	69379.7209	67921.5953	
Q7KLX3	Translocon-associated protein subunit delta	24.7	4	23	4	790252.4105199999	959736.6629300001	
Q7KM15	Transcription factor BTF3	32.54	4	7	4	271096.789	340989.749	
Q7KMM4	Glucosidase II subunit alpha	3.9	4	4	4	32275.322500000002	38433.47525	
Q7KMP8	26S proteasome non-ATPase regulatory subunit 13	28.53	10	21	10	368497.3809	421037.6826	
Q7KMQ0	26S proteasome regulatory subunit 7	51.73	22	57	20	1470569.31924	1633138.0899	
Q7KMS3	Dynein light chain roadblock	43.3	3	5	3	85290.2747	99032.9617	
Q7KN75	Dodeca-satellite-binding protein 1, isoform A	19.75	24	36	24	672248.08245	842700.72894	
Q7KN94	Electron transfer flavoprotein subunit alpha	71.52	18	114	18	4703425.21253	5589086.1884	
Q7KND8	FI09619p	3.7	3	3	3	47565.107	61772.015	
Q7KNM2	Dorsal interacting protein 4	26.42	6	14	6	643706.2115	829406.575	
Q7KRT4	GH07253p	4.94	2	2	0	14958.827000000001	15476.684099999999	
Q7KRZ3	Exocyst complex component 8	5.36	4	4	0	19322.7213	18881.89004	
Q7KS11	Uracil-DNA degrading factor, isoform B	12.66	4	6	4	102920.1481	136004.1117	
Q7KSD3	non-specific serine/threonine protein kinase	13.77	6	10	1	257221.2539	294624.1622	
Q7KSE4	GH05443p	2.78	2	2	2	16243.598	27475.407	
Q7KSM5	SUMO-activating enzyme subunit 1	29.08	9	15	9	525606.7979	694755.5525	
Q7KSQ0	Citrate transport protein	28.71	10	26	10	1180843.8577	1341921.2733	
Q7KSQ2	Tyrosine-protein kinase	2.21	2	3	0	18520.023699999998	22756.629	
Q7KSV7	Uncharacterized protein, isoform D	12.54	3	3	0	10918.7984	14839.601999999999	
Q7KSW3	pyridoxal 5'-phosphate synthase	45.99	12	24	1	496589.73054	597095.66295	
Q7KT11	Glyoxylate reductase/hydroxypyruvate reductase	76.07	16	43	0	1846302.5228	2336731.5929	
Q7KT58	GH08155p	3.52	2	3	2	21223.415200000003	26589.926	
Q7KT70	FI18641p1	2.93	3	3	3	17556.1719	17750.23357	
Q7KTA1	HL01444p	17.1	7	10	7	194679.3294	209823.7984	
Q7KTG2	Apolipoprotein lipid transfer particle	5.72	25	28	25	214372.34436000002	286077.57454	
Q7KTJ7	Basigin, isoform G	22.69	14	67	3	3523111.4286	3605370.2584	
Q7KTN9	FI01009p	3.11	2	2	0	10059.741	10138.1409	
Q7KTP7	LP22840p	31.49	5	7	5	237121.5302	257470.8554	
Q7KTW5	Inositol-1-monophosphatase	52.88	17	62	17	1883186.31812	2419802.53986	
Q7KUA4	SUMO-activating enzyme subunit	18.71	11	17	11	522397.469	579665.4692	
Q7KUC2	Pyridoxal kinase	38.49	11	26	10	806466.9392	803961.3182	
Q7KUD4	phospholipase A2	2.93	3	3	0	5167.8331	5437.8557	
Q7KUK9	Uncharacterized protein, isoform B	7.73	13	14	8	1398140.7451	1093965.9258	
Q7KUL1	Dally-like, isoform C	4.58	3	3	0	42009.643	53510.936	
Q7KUT5	Protein MIX23	26.89	4	6	0	78366.43980000001	73319.15205	
Q7KUU5	Sulfhydryl oxidase	19.16	5	7	0	136565.3545	163312.94	
Q7KUW2	5' nucleotidase B, isoform B	7.68	5	6	0	68982.611	89525.82366000001	
Q7KUX7	Eukaryotic translation initiation factor 4H	46.09	14	24	0	448622.70525999996	552553.73038	
Q7KV27	alanine transaminase	51.76	27	130	0	5362293.8931	6539255.25797	
Q7KV34	Pinkman	38.9	26	40	26	1633155.6272	1675092.8671	
Q7KV94	Purine nucleoside phosphorylase	7.08	2	2	0	20899.143	26729.032	
Q7KVB1	Iron-sulfur clusters transporter ABCB7, mitochondrial	1.27	1	1	0	15508.712	19859.467	
Q7KVI9	Uncharacterized protein, isoform B	22.04	4	19	1	116813.3189	136592.9492	
Q7KVL7	Vacuolar protein sorting-associated protein 35	0.87	1	1	0	44696.883	55191.72	
Q7KVX1	Pyruvate dehydrogenase E1 component subunit alpha	46.05	19	92	0	3997440.95974	4771515.6467	
Q7KY04	small monomeric GTPase	21.13	4	7	3	13327.275	16887.3716	
Q7PL91	GEO11417p1	19.15	3	8	3	985646.7441	874843.2775000001	
Q7PLE9	Ras-related protein Rab-21	12.16	3	3	0	10888.73697	9529.3068	
Q7PLI0	P120 catenin	15.62	12	15	12	192405.10223	223059.9827	
Q7PLL3	Eukaryotic initiation factor 4B	28.1	12	14	1	402022.9937	582132.0509	
Q7PLS1	LD01937p	15.76	6	8	0	91530.6072	88518.5384	
Q7PLT4	Translocase of the inner mitochondrial membrane 17b, isoform A	19.65	3	6	3	89184.80729999999	98997.84500000002	
Q7YU88	SD08871p	2.84	3	3	0	9285.9451	8982.552599999999	
Q86B44	Glutathione synthetase	13.17	8	13	0	265697.9147	291464.9535	
Q86B74	WASp, isoform C	12.55	5	5	0	45394.8092	57984.5797	
Q86B93	Uncharacterized protein, isoform D	24.39	3	4	0	53627.5539	80885.9054	
Q86BG8	Terminal ADP-ribose protein glycohydrolase 2, isoform C	4.06	1	1	0	22342.033	29983.057	
Q86BI3	Zinc-finger protein at 72D, isoform B	24.66	17	22	5	247944.2147	312314.67256	
Q86BM0	Uncharacterized protein, isoform A	45.45	8	11	8	183242.6604	207753.3972	
Q86BM5	A kinase anchor protein 200, isoform D	12.78	10	19	1	599560.1716	666186.363	
Q86BP1	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	32.12	10	16	0	435053.6952	524795.8807999999	
Q86BQ4	Histidine triad nucleotide binding protein 1, isoform B	54.76	6	15	0	2113935.038	2230836.1807	
Q86BR8	Mitochondrial transcription factor A, isoform B	39.08	13	28	0	972316.0053	1021653.3038999999	
Q86BS3	Chromator, isoform A	28.19	21	40	21	763965.52813	839053.0788	
Q86BS7	Glycogen debranching enzyme	3.75	6	6	0	121929.09405	145147.76786	
Q86PD3	Persulfide dioxygenase ETHE1, mitochondrial	42.29	11	23	11	539287.8899	625712.7088	
Q86PF5	PRKCA-binding protein	5.34	3	3	0	20767.974800000004	23721.1042	
Q8I099	Uncharacterized protein, isoform A	16.56	5	5	5	106579.616	126965.911	
Q8I0D4	RE20510p	28.36	21	42	0	1693735.9295	2280608.3163	
Q8I0J3	Mitochondrial ribosomal protein S21, isoform A	19.54	2	3	2	41933.4665	67546.45	
Q8I0P9	acid phosphatase	1.76	1	1	0	27770.988	41108.574	
Q8I725	Glyoxylate reductase/hydroxypyruvate reductase	32.56	12	18	12	323325.78583999997	425541.7107	
Q8I930	GH14147p	2.22	1	1	0	26078.977	12239.637	
Q8I941	GH16843p	35.59	10	23	10	1003403.4822	1093893.8553	
Q8IG84	SD21996p	13.42	13	108	0	0.0	352.3211	
Q8IGY1	RE08101p	30.52	35	241	0	20226350.315700002	22359050.55484	
Q8IH23	GEO02102p1	20.74	4	12	4	526913.2867	626949.0393000001	
Q8IM93	FI18814p1	37.97	17	28	17	580007.92175	671520.00444	
Q8IMF4	RE24176p	5.23	3	5	0	44408.7904	56036.4589	
Q8IMJ0	VhaAC45-related protein, isoform A	27.86	11	29	0	485205.93915	514311.36878	
Q8IMK7	Alphabet, isoform B	9.97	4	4	0	49770.695999999996	61586.24747	
Q8IMQ8	RH29536p	42.94	12	32	0	649158.75228	780385.775	
Q8IMT3	IP12392p	6.19	3	3	2	64192.766	72999.345	
Q8IMT6	FI01822p	8.29	4	5	4	64560.0057	64345.364	
Q8IMU2	RE10237p	6.53	2	2	0	30500.567000000003	31154.611100000002	
Q8IMV6	Scaffold attachment factor B, isoform B	3.88	2	2	1	25480.3037	27878.3203	
Q8IMX4	FI04408p	6.6	2	4	0	13133.824	10923.37326	
Q8IMX8	U6 snRNA-associated Sm-like protein LSm3	26.21	2	7	2	95582.04108	124762.44984	
Q8IN49	MIP05539p	9.17	8	10	8	95553.6547	112302.8104	
Q8IN51	FI17609p1	37.59	7	17	7	121363.67792	158671.5302	
Q8INA9	Fasciclin 1, isoform C	51.3	33	128	1	88338.706	68692.746	
Q8ING0	Peptidase S1 domain-containing protein	3.65	2	3	2	18648.911	26963.9246	
Q8INH5	Aminopeptidase	7.53	7	8	0	63809.82157	93806.3691	
Q8INQ9	LIM domain-containing protein	8.62	3	4	0	34789.288	52731.020000000004	
Q8INU6	Glyoxylate reductase/hydroxypyruvate reductase	9.79	3	7	1	7880.8423	10204.835	
Q8IP52	RE16941p	2.66	3	3	3	14281.024	14735.0627	
Q8IP62	Small ribosomal subunit protein mS23	46.03	7	8	7	126609.0603	153318.1264	
Q8IP80	ethanolamine-phosphate cytidylyltransferase	32.55	14	25	1	330914.4064	384340.94097	
Q8IP94	threonine--tRNA ligase	2.46	2	2	0	83293.0967	111457.24299999999	
Q8IP97	Peroxin-19	52.05	11	27	11	651055.1666	572921.42606	
Q8IPA5	RE15581p	5.36	1	2	0	28527.84	32917.863	
Q8IPB1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	9.77	2	2	0	136514.331	135783.577	
Q8IPD8	Cuticular protein 30F	29.45	4	10	4	211755.45990000002	242330.8566	
Q8IPE8	Trifunctional enzyme subunit alpha, mitochondrial	56.85	33	79	1	1887127.9389799999	2189772.08806	
Q8IPG8	Uncharacterized protein	14.21	4	4	4	93695.861	93641.24900000001	
Q8IPH0	protein-glutamine gamma-glutamyltransferase	3.52	3	3	0	53249.240999999995	54193.006	
Q8IPP8	Ketoreductase domain-containing protein	57.03	12	23	11	579121.3709	598544.9726	
Q8IPQ6	Polymerase (DNA-directed), delta interacting protein 2, isoform B	3.71	1	1	0	17449.64	14789.178	
Q8IPT0	ER membrane protein complex subunit 10	24.67	5	6	0	99858.7946	131372.5515	
Q8IPT6	small monomeric GTPase	11.95	5	9	1	14906.21	16207.022	
Q8IPT9	SD05439p1	43.49	11	21	0	430286.70794	583699.65005	
Q8IPU3	hydroxyacylglutathione hydrolase	35.92	10	34	0	1109724.5768	1231051.4374	
Q8IPW1	Arouser, isoform A	8.2	6	7	0	44524.05717	47413.872	
Q8IPZ5	Uncharacterized protein, isoform B	4.51	3	3	0	17584.6885	20001.915399999998	
Q8IQ99	PAR-domain protein 1, isoform J	2.69	2	2	0	13208.711299999999	10681.072	
Q8IQB7	MIP21654p	9.44	3	4	3	42796.5965	45285.8987	
Q8IQB8	Tequila, isoform D	2.9	4	4	0	30003.75785	34770.922040000005	
Q8IQC6	Small VCP interacting protein, isoform A	23.17	3	3	3	90299.664	69913.589	
Q8IQD3	Uncharacterized protein, isoform C	1.57	1	1	1	23704.438	30227.578	
Q8IQE6	Insulin receptor substrate 53 kDa, isoform A	7.06	8	9	2	89615.64404	127165.06478	
Q8IQH0	FI12817p	5.37	8	8	1	58218.7185	66858.94410000001	
Q8IQM5	Uncharacterized protein, isoform A	19.87	5	8	1	110443.7295	129923.66870000001	
Q8IQM9	folate gamma-glutamyl hydrolase	2.14	1	2	1	6121.666300000001	5290.2339	
Q8IQQ0	2-oxoglutarate dehydrogenase, mitochondrial	14.45	14	23	0	545697.8046	684751.8051	
Q8IQT0	Gamma-glutamylcyclotransferase	8.72	2	2	1	68784.752	60811.948	
Q8IQW5	RE23625p	73.96	13	69	3	2833308.04408	3803905.35651	
Q8IQX3	Uncharacterized protein, isoform A	32.26	4	4	4	42112.32002	29391.7298	
Q8IR41	Uncharacterized protein, isoform C	2.56	2	3	0	9426.490099999999	11517.1721	
Q8IR76	FAD synthase	17.35	5	5	0	36205.833699999996	34197.3159	
Q8IRD0	RH17559p	40.82	2	7	2	146049.4992	196345.101	
Q8IRD3	Glutathione peroxidase	47.06	9	62	0	5513667.68013	6030167.53124	
Q8IRH0	Puromycin-sensitive aminopeptidase	11.59	13	18	0	172413.0773	189412.2263	
Q8IRI5	Trio, isoform D	10.7	8	10	0	116581.99220000001	123253.24119999999	
Q8IRQ5	fumarate hydratase	73.45	29	159	0	7966769.53837	8614491.61148	
Q8MKJ5	GEO08105p1	13.27	1	1	1	3227.5913	2358.7876	
Q8MKK1	AaRS-interacting multifunctional protein 3	6.15	1	2	1	15585.756300000001	16813.454400000002	
Q8MLP9	GEO08457p1	33.93	4	5	4	49571.6643	58384.0174	
Q8MLQ0	FI14118p	21.05	2	4	2	120978.5935	152373.144	
Q8MLS1	5-formyltetrahydrofolate cyclo-ligase	33.33	7	15	7	785243.105	914962.121	
Q8MLS2	ribose-5-phosphate isomerase	34.02	6	13	6	165673.8953	163919.18574	
Q8MLW4	Uncharacterized protein, isoform A	32.29	8	15	8	605480.86953	653370.24052	
Q8MMD2	Epidermal growth factor receptor pathway substrate clone 15, isoform B	32.47	33	84	0	3025680.08435	3595252.2103	
Q8MQP2	MIP16184p	7.0	2	2	0	17248.555	17579.434	
Q8MRI4	Diphthine--ammonia ligase	1.11	1	2	1	4489.9619	4991.9385999999995	
Q8MRM0	GH16740p	35.44	8	18	8	573945.59174	684213.70607	
Q8MRT7	SD26038p	9.2	2	2	2	22561.762	21338.349000000002	
Q8MRW1	SD19278p	5.83	1	1	1	2653.7092	4701.9927	
Q8MSB1	E3 ubiquitin-protein transferase MAEA	4.31	2	3	2	12320.9597	17397.083599999998	
Q8MSI2	GH15296p	82.01	19	124	19	3419670.54981	3886724.63857	
Q8MSS7	Small ribosomal subunit protein uS2m	13.26	3	5	3	23825.900199999996	24463.171299999998	
Q8MST5	Tubulin beta chain	45.08	17	105	0	378806.58856	436269.0125	
Q8MT58	Carnosine dipeptidase 2, isoform A	61.3	28	65	6	1697162.5302	2101608.05297	
Q8MZ07	GEO07581p1	17.81	3	5	3	86651.65830000001	106588.661	
Q8MZI3	RNA helicase	18.34	13	16	3	99801.5514	114091.4031	
Q8SWS2	RE29468p	60.95	6	30	0	892721.5648	1115711.205	
Q8SWS3	RE26528p	20.44	2	4	2	34694.793	44965.623	
Q8SWZ6	RH51312p	8.33	2	2	2	25262.137400000003	23014.1033	
Q8SX06	GEO08318p1	16.67	2	3	2	41680.166	47165.873999999996	
Q8SX32	type I protein arginine methyltransferase	8.21	2	3	2	16016.9443	21864.2874	
Q8SX35	GEO07743p1	26.53	3	4	0	49403.840000000004	59909.056000000004	
Q8SX50	RE04530p	17.3	6	7	0	110825.8729	128234.85089999999	
Q8SX54	CLIP domain-containing serine protease	8.33	3	3	3	34248.1204	30115.137600000002	
Q8SX57	LD44221p	47.08	8	17	8	226447.2196	240491.14680000002	
Q8SX78	LD05679p	17.93	7	7	7	50570.0634	52396.043699999995	
Q8SX89	Kugelkern, isoform A	7.37	3	4	3	56159.9082	66028.6914	
Q8SXC2	FI04487p	9.11	5	5	5	89789.3963	85145.4737	
Q8SXD5	GH02216p	55.13	11	33	2	1523864.01258	2070513.1624	
Q8SXE1	RH69521p	2.6	1	2	1	3696.8597	4419.4299	
Q8SXF0	Small ribosomal subunit protein uS9m	13.42	6	6	5	63367.739	88665.97	
Q8SXF2	RH40246p	7.01	3	4	3	68543.402	80637.114	
Q8SXG7	tRNA selenocysteine-associated protein 1	7.44	3	3	3	5803.286700000001	9490.554699999999	
Q8SXK0	RE18748p	2.91	1	1	1	9512.92	12914.781	
Q8SXM8	Lysine--tRNA ligase	22.82	14	23	0	228998.78795	245522.2427	
Q8SXP8	TAR DNA-binding protein 43	7.91	3	3	0	2537.8088	2954.8225	
Q8SXQ1	aldehyde dehydrogenase (NAD(+))	27.22	14	21	14	431115.64633	405037.0624	
Q8SXQ5	Glutaredoxin-related protein 5, mitochondrial	10.06	2	5	2	13981.8972	12568.1289	
Q8SXS0	RE40914p	12.25	5	5	5	40445.316	44102.821	
Q8SXX1	Phosphatidylinositol 5-phosphate 4-kinase, isoform A	28.71	11	22	11	590926.5766	734775.657	
Q8SY13	Beaten path IIIc, isoform A	5.74	2	2	0	3031.7907	2534.9886	
Q8SY19	Microsomal glutathione S-transferase 1	15.13	2	2	1	84443.27	83481.04	
Q8SY58	Ketimine reductase mu-crystallin	5.63	2	3	2	9954.7026	12811.715100000001	
Q8SY67	lysozyme	14.47	2	3	2	12145.7495	18298.4565	
Q8SY69	MICOS complex subunit MIC10	25.0	2	7	2	292028.19	365961.126	
Q8SYC4	RE68566p	1.72	1	1	1	23354.248	31525.219	
Q8SYD9	Endophilin B, isoform A	42.56	16	65	0	2277553.7551	2777195.70213	
Q8SYG3	E2 ubiquitin-conjugating enzyme	41.67	7	19	0	754548.4281	826899.4092999999	
Q8SYH8	RE57644p	18.68	5	10	1	75528.92390000001	94175.4979	
Q8SYJ2	GEO09626p1	67.47	9	59	9	7926022.0889	8802590.4954	
Q8SYN0	RE52086p	9.3	4	5	4	59921.9804	79426.8502	
Q8SYQ4	RE42475p	70.27	11	44	11	1665786.47755	2134222.76237	
Q8SYQ8	RE40412p	19.85	3	3	3	74174.746	62441.025	
Q8SZK5	RH26533p	10.29	3	3	3	25629.725700000003	30650.5514	
Q8SZK9	HL04814p	48.48	12	60	12	3088047.4575	3819027.1944999998	
Q8SZM2	RH04334p	25.19	7	27	7	1612712.416	1477768.5525	
Q8SZN1	GEO08217p1	51.61	7	29	3	1140874.4535	1338238.4426	
Q8T0I9	GH27479p	16.47	7	12	1	293423.1598	357119.28740000003	
Q8T0J5	GH26851p	41.11	12	33	0	1361088.7003	1312296.2416	
Q8T0N5	GH17516p	19.21	6	9	6	258163.391	326265.858	
Q8T0U6	Serine/threonine-protein phosphatase	16.92	8	14	0	105871.2518	128977.647	
Q8T0V2	GH02495p	19.91	8	13	0	100652.3663	111452.28210000001	
Q8T389	Endophilin B	40.74	15	54	0	4458.078	5822.383	
Q8T3V6	Large ribosomal subunit protein uL29m	11.07	3	3	3	22968.65845	32145.6452	
Q8T3W8	Venom allergen-1	9.54	3	3	0	29674.2677	33904.1117	
Q8T4C4	ATP synthase subunit beta	11.25	5	66	1	4388.103	5826.173	
Q8T4G5	AFG3 like matrix AAA peptidase subunit 2, isoform A	31.84	25	39	2	614659.6589	594640.37766	
Q8T6I0	Achaete scute target 1, isoform B	58.99	29	65	0	2181273.3616	2790814.9932999997	
Q8WR19	AFGF intracellular binding protein	8.94	3	3	1	23951.8341	27277.182	
Q94513	Boundary element associated factor	18.79	5	10	1	170265.3897	169757.21029999998	
Q94533	Ribosomal protein S6 kinase	9.8	5	7	5	63119.231	73144.408	
Q94883	DNA replication-related element factor, isoform A	3.1	2	2	2	13709.804100000001	19953.309299999997	
Q95NU8	GH16255p	13.57	8	12	8	162680.2334	194762.99143	
Q95NV8	Allatostatin C, isoform B	9.92	1	1	0	2201.83	3670.9866	
Q95PE4	GEO07784p1	6.17	1	1	1	15843.333	23643.215	
Q95R34	GH16463p	9.71	3	3	3	28488.89592	35310.89205	
Q95R98	Protein phosphatase methylesterase 1	7.82	3	4	3	51209.2811	61408.275700000006	
Q95RB1	Pre-mRNA-splicing factor RBM22	12.2	5	6	5	60431.282999999996	71648.5965	
Q95RB2	Cuticular protein 49Ae	81.34	7	149	7	16577311.60565	20218521.95544	
Q95RC5	LD44506p	5.31	3	3	3	15993.4296	18233.475899999998	
Q95RE4	LD37574p	41.48	11	18	0	125938.32674	141804.03985	
Q95RF6	LD34461p	34.5	4	13	4	282909.69833	347951.2706	
Q95RI2	LD28549p	27.78	8	12	8	174133.3608	184819.7483	
Q95RI7	Survival of motor neuron-related-splicing factor 30	17.28	4	4	0	37298.6655	58114.016	
Q95RQ1	LD16414p	3.32	2	2	2	9602.189	10675.747	
Q95RR6	LD15002p	64.6	17	61	0	124622.13	120556.79000000001	
Q95RS6	Phenoloxidase-activating factor 2	21.62	7	8	7	61921.77042	86162.1413	
Q95RV5	Ribulose-phosphate 3-epimerase	3.62	1	2	1	581556.806	703814.45	
Q95RY2	LD01461p	48.09	10	18	2	397516.804	503624.29267	
Q95SH0	GH26463p	1.52	2	2	2	7669.5	8933.39	
Q95SH2	Charged multivesicular body protein 1, isoform A	30.54	8	14	8	477208.754	561439.61364	
Q95SH7	GH26007p	8.57	2	3	2	42970.096	46518.6805	
Q95SI7	GH23390p	65.87	15	59	15	2206597.02183	2810070.27371	
Q95SN8	GH12395p	21.83	5	8	5	110278.12453	124861.1515	
Q95TK5	LD44914p	22.77	9	11	8	120777.0196	142973.4847	
Q95TL8	Endoplasmic reticulum protein 44, isoform A	36.17	17	31	0	1064654.1654	1330354.8433	
Q95TP0	LD34582p	3.1	1	1	1	11140.462	9213.465	
Q95TZ7	GH19182p	78.36	26	115	0	5262120.56154	5358744.08632	
Q95U15	GH14252p	75.64	27	227	0	5319900.46296	6328565.55976	
Q95U34	GH11113p	22.45	11	21	11	526653.5145	607773.6685	
Q95WY3	Nucleolar protein 56	13.1	6	8	6	150305.849	157241.4347	
Q960D4	SD06560p	25.8	16	21	1	337349.9349	394077.3884	
Q960M4	Peroxiredoxin-5	52.63	9	87	9	7763591.1172400005	10055068.40175	
