Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 130C, Sample, n/a, ctrl_pool_1	Abundance: F8: 131, Sample, n/a, ctrl_pool_2	Modifications
Q8SYJ2	GEO09626p1	67.47	10	68	10	18925266.0444	25218462.84366	
Q8SYQ4	RE42475p	69.59	10	50	10	3960268.80203	4916202.99018	
Q8SYQ8	RE40412p	27.94	4	9	4	151281.0016	178029.3891	
Q8SZK5	RH26533p	16.4	3	4	3	127709.528	162581.28100000002	
Q8SZK9	HL04814p	59.31	15	64	15	6760233.0731999995	8353969.31063	
Q8SZM2	RH04334p	28.15	9	35	9	5825737.067	6268691.1456	
Q8SZN1	GEO08217p1	73.39	10	27	5	2947227.2514	4781551.2443	
Q8T0I9	GH27479p	28.88	11	16	1	371450.3963	504587.599	
Q8T0J5	GH26851p	40.42	12	39	0	4261809.1275	5176339.121	
Q8T0N5	GH17516p	19.54	8	15	8	431288.06200000003	627596.9602	
Q8T0U6	Serine/threonine-protein phosphatase	12.15	6	10	1	59100.0429	80699.0431	
Q8T0V2	GH02495p	25.5	11	20	0	250613.5887	307729.6602	
Q8T389	Endophilin B	43.12	16	71	0	12993.1135	16531.1867	
Q8T3V6	Large ribosomal subunit protein uL29m	16.61	5	5	4	39463.8949	50708.1071	
Q8T3W8	Venom allergen-1	12.6	4	6	0	46483.635899999994	58303.0603	
Q8T4C4	ATP synthase subunit beta	11.25	5	77	1	4920.5664	8132.637	
Q8T4G5	AFG3 like matrix AAA peptidase subunit 2, isoform A	25.42	23	36	2	1014010.2771	1124815.69245	
Q8T6I0	Achaete scute target 1, isoform B	64.98	32	81	0	3994002.27649	5175921.59483	
Q8T972	N-terminal E2 ubiquitin-conjugating enzyme	4.55	1	2	0	10683.4997	20966.484	
Q8WR19	AFGF intracellular binding protein	2.79	1	1	0	3777.865	8563.71	
Q94513	Boundary element associated factor	18.79	5	8	1	80937.11319999999	97456.1008	
Q94533	Ribosomal protein S6 kinase	6.12	3	3	3	22147.009	25625.318	
Q94883	DNA replication-related element factor, isoform A	4.23	3	3	3	101216.342	121725.661	
Q95NU8	GH16255p	14.82	7	11	7	325252.84599999996	302409.1544	
Q95NV8	Allatostatin C, isoform B	28.1	2	4	0	21290.88866	29664.45854	
Q95PE4	GEO07784p1	5.56	1	1	1	7873.702	10583.461	
Q95R34	GH16463p	12.62	4	5	4	72201.88029999999	71273.7789	
Q95R98	Protein phosphatase methylesterase 1	7.82	3	6	3	80914.3744	89568.9381	
Q95RB1	Pre-mRNA-splicing factor RBM22	18.66	8	9	8	54664.63575	65841.06184000001	
Q95RB2	Cuticular protein 49Ae	48.51	7	175	7	53313464.23162	41052303.30205	
Q95RC5	LD44506p	4.95	3	3	3	14000.5443	18786.9154	
Q95RE4	LD37574p	51.42	13	23	0	278524.4253	301459.01821	
Q95RF6	LD34461p	34.5	4	12	4	336366.27619999996	505173.36993	
Q95RI2	LD28549p	31.37	9	11	9	186998.1858	214202.3104	
Q95RI7	Survival of motor neuron-related-splicing factor 30	20.99	5	6	1	115272.156	130517.08080000001	
Q95RP1	LD18295p	10.71	2	2	2	22492.007999999998	26757.591	
Q95RQ1	LD16414p	3.32	2	2	2	8356.1736	8182.3164	
Q95RR6	LD15002p	64.6	18	79	0	84230.942	74649.254	
Q95RS6	Phenoloxidase-activating factor 2	15.2	5	8	5	153364.0636	184376.24300000002	
Q95RV5	Ribulose-phosphate 3-epimerase	15.38	3	8	3	986022.6741299999	1237579.6977300001	
Q95RY2	LD01461p	45.04	9	18	2	371117.36315	500686.7572	
Q95SH0	GH26463p	2.44	2	2	2	25911.4073	17191.3849	
Q95SH2	Charged multivesicular body protein 1, isoform A	30.54	8	28	8	1007938.791	1098815.4553	
Q95SH7	GH26007p	3.49	1	2	1	263685.005	326360.66000000003	
Q95SI7	GH23390p	75.09	18	61	18	4801663.0127	7223363.32623	
Q95SN8	GH12395p	15.49	4	7	4	149073.12720000002	188496.098	
Q95TK5	LD44914p	21.21	9	14	8	363078.0159	488882.37346	
Q95TL8	Endoplasmic reticulum protein 44, isoform A	33.5	15	31	0	2250021.7138	2942158.85863	
Q95TP0	LD34582p	4.51	2	2	2	14600.705	17602.982	
Q95TZ7	GH19182p	85.32	28	147	0	25083250.45974	26847704.78787	
Q95U15	GH14252p	83.65	34	259	0	7158585.268	9151693.03755	
Q95U34	GH11113p	30.82	13	27	13	1341975.2966	1668907.5661	
Q95WY3	Nucleolar protein 56	16.13	8	9	8	195246.8359	263069.4912	
Q960D4	SD06560p	20.91	13	13	0	484633.77824	576474.4569	
Q960M4	Peroxiredoxin-5	74.21	13	104	13	28499013.24658	37817302.94536	
Q960Y8	Aluminum tubes, isoform G	25.74	22	26	0	1401854.80875	1648777.0326999999	
Q961A8	LD25351p	2.07	1	1	0	6992.9253	5458.893	
Q961B3	5'-nucleotidase domain-containing protein 1	5.24	3	3	0	84011.8163	117457.23346	
Q961B9	LD24073p	3.72	2	2	2	25420.921000000002	35087.741	
Q961C8	LD22649p	9.84	4	4	0	82740.54699999999	93641.85399999999	
Q961E7	phosphorylase kinase	7.88	4	5	0	58065.312999999995	85968.737	
Q961K6	GH19047p	3.18	2	2	2	2552.4746	2647.3818	
Q961Q8	GH10454p	8.89	4	5	4	51076.9104	76541.0237	
Q961T9	GH07914p	32.94	6	12	6	749611.5187	666236.7826	
Q961X4	Combover, isoform B	17.43	11	13	0	104011.77408	108536.4407	
Q966T5	Paxillin, isoform D	28.93	7	20	4	95471.1026	139973.13880000002	
Q967S0	Amidophosphoribosyltransferase	11.33	6	8	0	176234.3061	282084.7163	
Q9I7H8	LD37276p	14.29	4	5	4	40985.25422	50551.32587	
Q9I7I3	GH12831p	12.97	4	4	4	55772.409999999996	66102.873	
Q9I7J0	GH21596p	72.19	11	40	11	5152825.11426	4572759.72127	
Q9I7K3	N-acyl-aliphatic-L-amino acid amidohydrolase	3.74	2	2	2	127774.01000000001	163480.664	
Q9I7L9	Uncharacterized protein, isoform A	14.01	5	5	0	49611.8434	68680.54147	
Q9I7M3	Uncharacterized protein, isoform A	48.17	12	25	1	863296.00674	953699.20807	
Q9I7Q5	Cuticular protein 65Au, isoform A	65.09	7	25	7	7647356.11224	8554235.07607	
Q9NCC3	Sorting nexin	15.58	8	10	8	267782.87	321580.4036	
Q9NF31	EG:BACN25G24.3 protein (Fbgn0004860;ph-d protein)	1.47	2	2	0	23129.0432	33268.034	
Q9NG60	Eukaryotic translation initiation factor 2D	4.97	2	2	2	9599.13705	9209.93522	
Q9U1K7	Thioredoxin domain-containing protein 17	37.78	6	8	6	331546.29449999996	486558.958	
Q9U1L2	EG:BACR7A4.14 protein	55.78	12	16	12	1045344.08003	1492478.438	
Q9U6P7	FI18813p1	10.55	5	7	5	175350.54200000002	226271.121	
Q9U6R9	Gamma-soluble NSF attachment protein	63.91	22	60	19	3086760.6295000003	3763708.7993	
Q9U9Q2	Neosin, isoform A	20.22	7	7	7	118268.73270000001	149015.6324	
Q9V393	Kurtz arrestin	5.32	2	3	2	31945.843	36207.163	
Q9V396	Carbonic anhydrase	58.15	15	45	15	2589453.65657	3232353.69205	
Q9V3A8	Ergic53, isoform A	4.88	3	3	3	45107.9348	73485.2313	
Q9V3C8	DShc protein	5.62	2	2	2	19688.494899999998	22544.5024	
Q9V3D9	Signal recognition particle 54 kDa protein	21.26	10	16	10	194633.48243	281987.71755	
Q9V3E3	Large ribosomal subunit protein mL50	19.05	4	5	4	102918.5195	127720.32	
Q9V3E7	LD24793p	42.86	14	26	14	749770.6311	905342.23956	
Q9V3E9	RNA polymerase II-associated protein 3	9.36	5	6	5	21057.734599999996	21698.9251	
Q9V3F8	Pyrroline-5-carboxylate reductase	25.71	5	14	5	354168.5109	380690.3389	
Q9V3I0	EG:BACR42I17.2 protein	12.18	3	8	3	248899.548	309395.868	
Q9V3L7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	48.67	6	10	6	249559.88546	329332.2551	
Q9V3N7	dihydropyrimidinase	41.6	23	59	4	1996251.35608	2540385.01433	
Q9V3N9	B6	4.48	3	3	3	89548.4025	112714.9323	
Q9V3P3	LD45860p	39.18	10	21	10	1335781.6864	1785523.8285	
Q9V3Q4	thioredoxin-dependent peroxiredoxin	12.4	3	4	3	50242.2024	58725.836800000005	
Q9V3R3	GPN-loop GTPase	7.59	3	3	3	23409.5566	31272.784	
Q9V3T8	LD32469p	18.46	4	6	4	123154.17	207302.8157	
Q9V3U6	26-29kD-proteinase	24.77	13	38	13	5247271.2339	5943949.282	
Q9V3V2	peptidylprolyl isomerase	62.96	14	54	2	3997562.8822999997	5541958.494	
Q9V3V6	26S proteasome regulatory complex subunit p50	61.92	23	69	22	5296744.7873	6839039.39811	
Q9V3V9	Endonuclease G inhibitor, isoform A	57.38	16	34	16	1319483.31072	1632545.39489	
Q9V3W2	GM23292p	66.47	16	60	16	5942285.1044	7616857.3333	
Q9V3W7	LD40489p	52.16	11	26	11	1210423.9327	1460072.2552399999	
Q9V3W9	UV excision repair protein RAD23	41.3	13	33	5	844754.00289	911735.22135	
Q9V3Y4	LD43650p	20.57	5	8	5	562944.6114	789397.928	
Q9V3Y7	Uncharacterized protein, isoform A	60.36	15	32	15	1853128.97873	2302606.6334	
Q9V3Z4	GH11341p	30.28	14	31	14	604955.88997	726316.19487	
Q9V3Z9	HL02234p	42.6	17	39	17	3420766.94753	4165794.06446	
Q9V400	Integrin linked kinase, isoform A	9.38	5	5	4	68804.79980000001	86998.8864	
Q9V405	26S proteasome regulatory subunit 6B	58.84	29	53	19	2247062.3145	3286320.1533399997	
Q9V406	Activator protein 4	13.31	7	11	7	433339.17317	611466.2683	
Q9V420	FI02878p	15.83	8	12	8	328212.7362	392341.6186	
Q9V428	Ras suppressor protein 1	36.04	9	20	9	708071.56613	920742.0796	
Q9V434	Asparagine--tRNA ligase, cytoplasmic	8.78	4	5	4	100423.597	102917.08499999999	
Q9V436	26S proteasome non-ATPase regulatory subunit 8	31.06	9	19	9	1041011.0945	1125379.3599999999	
Q9V455	Importin subunit alpha	22.37	11	25	11	1438964.63533	1722840.8449000001	
Q9V470	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	45.91	19	44	19	1683530.17309	2501518.57766	
Q9V491	Plexin A, isoform A	1.44	3	3	0	26350.379399999998	30062.157	
Q9V4C1	Uncharacterized protein, isoform E	47.85	34	78	0	4033448.96405	5056835.50044	
Q9V4D9	Purine-rich binding protein-alpha, isoform B	64.73	19	82	0	6126787.7053000005	7326506.0609	
Q9V4E0	Complex I-49kD	31.41	12	19	11	966478.6522	961649.8324999999	
Q9V4E7	Transporter	9.12	6	7	3	448578.296	581581.872	
Q9V7W9	Nuclear inhibitor of protein phosphatase 1	6.01	2	3	2	8901.145700000001	10552.8832	
Q9V9M7	Large ribosomal subunit protein eL21	28.93	6	17	6	990413.1845	1185028.2133000002	
Q9V9Q4	LD43819p	30.23	12	26	12	469319.27853	650674.15153	
Q9V9S0	Lysosome-associated membrane glycoprotein 5	17.3	5	8	5	132440.4287	134226.46806	
Q9V9T5	GM14617p	13.75	10	10	0	94399.3992	121934.4764	
Q9V9T9	Beta-glucuronidase	2.92	2	2	2	18982.8125	22739.4	
Q9V9U0	RE35358p	4.79	1	2	1	74246.268	96690.668	
Q9V9U7	Tubulin-specific chaperone A	38.18	5	12	5	812889.6261	901254.3496000001	
Q9V9V0	Cleavage stimulation factor subunit 1	4.25	2	2	2	2701.313	4359.17982	
Q9V9V4	CRAL-TRIO domain-containing protein	33.89	10	21	10	563557.48793	693619.3434	
Q9V9W2	Large ribosomal subunit protein eL6	27.57	9	28	0	2987016.243	3563595.437	
Q9V9W4	GH08048p	1.69	1	1	1	3898.7314	6514.9463	
Q9V9Y6	Carbonic anhydrase	8.61	3	3	3	34766.691999999995	28505.457000000002	
Q9VA09	Guanylate cyclase soluble subunit beta-1	6.35	6	6	6	174972.106	223142.609	
Q9VA18	Coiled-coil-helix-coiled-coil-helix domain containing 3	78.03	20	85	20	8164883.25246	8288671.0629	
Q9VA32	Cuticular protein 100A	29.88	7	16	7	564296.75414	597776.0038000001	
Q9VA34	LP06141p	1.88	2	2	2	31039.903	44007.568	
Q9VA36	CIN85 and CD2AP related, isoform C	24.15	19	24	0	394967.78315	458454.17066	
Q9VA41	GEO08227p1	52.87	7	18	3	219338.6811	327248.4923	
Q9VA42	Niemann-Pick type C-2g, isoform A	49.69	7	27	4	2567430.8109	3283254.5016	
Q9VA56	GH23271p	63.77	23	81	2	74304.68699999999	84469.7615	
Q9VA69	procollagen-proline 4-dioxygenase	2.73	2	2	2	30473.832	33582.94	
Q9VA71	FI19924p1	4.52	1	2	1	2693.2959299999998	4007.4282	
Q9VA76	IP18706p	16.43	6	8	6	48825.5352	42477.851	
Q9VA81	GEO10172p1	29.29	5	5	5	138616.8978	167626.96050000002	
Q9VA95	Trafficking protein particle complex subunit	17.93	2	3	2	77009.7093	66627.074	
Q9VA97	Pyridoxal phosphate homeostasis protein	35.43	8	13	8	463705.71396	622314.9119	
Q9VAA6	GEO12235p1	19.62	3	7	3	239555.9564	262985.7587	
Q9VAA9	JIL-1 anchoring and stabilizing protein, isoform A	28.21	11	18	11	493608.5344	529287.5252	
Q9VAC1	GM14349p	45.49	17	130	17	13010256.04255	17056762.08475	
Q9VAC4	GEO09167p1	63.46	7	16	7	1142071.5048	1581698.4382	
Q9VAC9	Uncharacterized protein, isoform A	30.21	10	13	1	99223.13122000001	98394.25243000001	
Q9VAD4	Translation initiation factor eIF2B subunit alpha	8.17	3	3	3	10162.716	13344.612000000001	
Q9VAD7	RH37294p	18.5	3	3	3	15777.334799999999	30425.745	
Q9VAG3	trypsin	17.0	4	7	4	137870.8474	190574.2064	
Q9VAG9	3'(2'),5'-bisphosphate nucleotidase 1	40.85	10	16	10	561440.2863	732305.159	
Q9VAI9	GEO07291p1	62.25	8	60	5	6544013.44612	8244015.75206	
Q9VAJ9	Mitochondrial 2-oxoglutarate/malate carrier protein	33.75	12	15	12	613891.6156	787404.9061	
Q9VAL5	protein-tyrosine-phosphatase	0.86	1	1	0	420.79337	677.65564	
Q9VAL7	Calnexin 99A, isoform A	38.51	22	70	1	5001300.13013	5933884.2006	
Q9VAN7	Phosphoglycerate mutase	62.35	16	134	14	26364578.6061	31252855.9179	
Q9VAQ4	Peptidase S1 domain-containing protein	12.85	5	6	5	59743.2318	74933.2662	
Q9VAS1	Neprilysin-like 19	2.24	2	2	2	6586.0566	10288.133	
Q9VAU6	LD27564p	2.99	2	2	2	8848.628060000001	13907.7754	
Q9VAV2	FI21480p1	16.52	13	16	13	249476.2215	310417.5686	
Q9VAY0	Neprilysin 7	5.16	4	4	4	20569.5779	21134.2971	
Q9VAY2	Heat shock protein 83	37.87	32	96	31	3675687.29819	5070025.15731	
Q9VAY6	Pre-mRNA-splicing factor SPF27	17.99	4	5	4	58234.61	81198.125	
Q9VAY9	GH07821p	7.89	3	3	3	28819.661399999997	27672.348299999998	
Q9VB05	ALG-2 interacting protein X	26.2	26	47	26	1732578.7318	2327565.7365	
Q9VB10	Hydroxysteroid dehydrogenase-like protein 2	48.06	18	46	18	2426928.30788	3136318.011	
Q9VB17	IP11341p	7.98	3	3	3	70795.64	126073.83	
Q9VB22	LD33695p	14.29	8	11	8	325464.56440000003	404064.987	
Q9VB23	Serine/threonine protein phosphatase 2A regulatory subunit	22.33	13	26	1	663951.735	783050.0466	
Q9VB51	GEO08385p1	42.96	3	3	3	60618.49999999999	49366.641	
Q9VB64	Uridine diphosphate glucose pyrophosphatase NUDT14	47.17	9	29	9	399145.67379000003	576755.5148	
Q9VB66	CLIP domain-containing serine protease	6.04	3	4	3	22252.532	22250.6682	
Q9VB69	Malic enzyme	20.75	12	16	1	879102.547	1016010.728	
Q9VB76	Carbonic anhydrase	3.54	1	2	1	9764.702000000001	10514.5591	
Q9VB77	IP09938p	12.18	4	4	4	68481.669	86418.485	
Q9VB78	Eater	6.52	1	1	1	415.63257	0.0	
Q9VB79	IP09473p	24.22	8	17	8	609593.3341	764159.2696	
Q9VB81	Cuticular protein 97Eb	54.89	13	55	13	4941993.5783	7870841.1451	
Q9VB86	LP07342p	10.14	2	3	1	15452.989	20420.202299999997	
Q9VB96	Uncharacterized protein, isoform A	36.49	14	29	2	1212024.77204	1815258.5184000002	
Q9VBC1	Uncharacterized protein, isoform A	29.03	3	3	3	45329.651	51263.38740000001	
Q9VBC9	Beaten path VII	13.15	4	4	4	117898.0846	180288.968	
Q9VBI2	UMP-CMP kinase	54.55	16	95	16	10358993.73424	13693363.17291	
Q9VBI3	RH72336p	28.52	9	21	9	1874505.5624	2277337.4944	
Q9VBL3	GH01188p	13.79	7	7	7	68199.56906000001	82752.2983	
Q9VBN5	60S ribosomal protein L27	26.67	4	6	4	691738.868	706348.488	
Q9VBP5	Jing interacting gene regulatory 1, isoform A	4.76	2	2	1	45812.282999999996	54789.539000000004	
Q9VBP6	Succinate-semialdehyde dehydrogenase	68.96	32	141	32	20432728.67521	27938002.93013	
Q9VBR3	Astrocytic leucine-rich repeat molecule	1.7	1	1	1	10774.482	17591.494	
Q9VBS7	Uncharacterized protein, isoform B	34.35	12	24	12	710196.767	937828.08867	
Q9VBT1	CHK kinase-like domain-containing protein	12.95	6	9	6	143120.6484	200116.8395	
Q9VBT2	IP11926p	9.86	4	4	4	13633.6509	21302.233500000002	
Q9VBU0	Uncharacterized protein, isoform A	7.43	4	4	3	45578.5419	55913.0335	
Q9VBU9	40S ribosomal protein S27	38.1	3	9	3	3841167.658	5350654.1389999995	
Q9VBV4	Juvenile hormone binding protein 7	30.4	8	10	8	120726.4352	158251.13586	
Q9VBY7	Protein lin-7 homolog	63.08	12	50	1	4776277.3922999995	6087974.7717	
Q9VC05	Oxysterol-binding protein	9.44	6	7	6	46625.86176	64161.7702	
Q9VC06	LD37516p	15.21	10	15	10	122162.06212	158592.3295	
Q9VC10	Phosphatidylinositol glycan anchor biosynthesis class S	3.17	2	2	2	4668.853999999999	7351.9691	
Q9VC18	Bifunctional purine biosynthesis protein ATIC	28.64	15	23	15	562617.37263	850551.35144	
Q9VC30	RE05274p	8.06	1	2	1	8186.906400000001	6024.505569999999	
Q9VC31	Ras-related protein Rab-1	32.39	7	28	5	339361.36516	429975.2256	
Q9VC48	Methionine aminopeptidase	25.67	9	14	9	524493.13155	557613.2513	
Q9VC53	BolA-like protein DDB_G0274169	21.33	4	13	4	572309.0629	695852.097	
Q9VC58	Syntaxin-18	8.86	4	4	4	47359.6543	49328.4981	
Q9VC66	AT25567p	28.82	13	18	13	563849.157	604499.6839000001	
Q9VC67	Juvenile hormone binding protein 12	11.9	3	4	3	51193.437300000005	61867.5184	
Q9VC87	RE57978p	10.75	4	4	4	8571.9185	10174.9833	
Q9VCB9	FI08802p	26.23	6	12	6	735831.5178	1044960.75	
Q9VCD8	Structural maintenance of chromosomes protein	0.89	1	1	1	758.7195	934.63763	
Q9VCD9	Uncharacterized protein, isoform C	34.42	5	10	5	1272126.5938	1458883.7944	
Q9VCE0	Phosphatidylserine decarboxylase proenzyme, mitochondrial	11.41	5	5	5	97490.87599999999	144126.2615	
Q9VCF8	LD23561p	23.45	8	11	8	216915.37497	258403.33338999999	
Q9VCI4	LD32918p	3.55	3	3	3	62855.149000000005	90686.4095	
Q9VCI7	LD02979p	17.37	7	12	0	382667.2144	382500.9916	
Q9VCK6	LD34157p	20.89	8	10	8	223628.06698	266940.38622	
Q9VCR2	N-acyl-aliphatic-L-amino acid amidohydrolase	10.22	5	5	4	56571.3665	76579.531	
Q9VCR4	FI17836p1	7.58	6	7	6	134289.186	162258.00075	
Q9VCR9	RH48101p	39.61	11	25	11	651819.6598499999	873568.2574	
Q9VCT4	Klingon	6.06	3	4	3	17881.3221	36165.277	
Q9VCU0	GEO02312p1	34.17	4	8	4	608903.258	772532.7753	
Q9VCU1	FI07649p	1.31	1	1	1	25511.906	28171.299	
Q9VCU6	Heterochromatin protein 1c	14.35	3	3	3	85466.303	90071.194	
Q9VCW2	Cardinal	5.3	5	6	5	59397.13394	76991.474	
Q9VCW6	GCS light chain	36.14	13	31	13	1996693.5913	2276498.7781	
Q9VCZ2	FI07970p	2.48	1	1	1	38934.49	49153.938	
Q9VD00	FI07666p	23.74	6	12	6	267667.38685	323278.00203	
Q9VD01	LP12095p	18.75	3	3	3	14847.713	10365.1823	
Q9VD02	GH14779p	30.73	4	10	4	440575.0761	610441.2996	
Q9VD13	GH02671p	14.64	8	9	0	185257.06536	286195.5265	
Q9VD14	GH07286p	17.02	9	13	9	125426.55285000001	144347.2625	
Q9VD29	small monomeric GTPase	54.92	10	33	10	1989698.47964	2721008.0126300002	
Q9VD30	GH05294p	79.44	14	60	14	4799306.68171	5159915.8796999995	
Q9VD55	Holocytochrome c-type synthase	3.56	1	1	1	25239.59	23128.42	
Q9VD58	Isocitric dehydrogenase subunit beta	52.7	17	90	17	8208481.09055	10551721.2249	
Q9VD64	ADP-ribosylation factor-like protein 3	35.75	5	7	4	104871.2271	123411.2861	
Q9VD68	GH19849p	6.84	3	3	3	25965.8071	29362.892	
Q9VD72	Vacuolar-sorting protein SNF8	3.15	1	1	1	12098.586	34971.47	
Q9VDC0	GH01837p	24.0	5	14	5	442664.381	619209.031	
Q9VDC1	Deoxyribonuclease TATDN1	5.33	2	2	2	7184.6808	14978.2706	
Q9VDC2	isopentenyl-diphosphate Delta-isomerase	10.55	2	2	2	6087.9004	5269.4855	
Q9VDC3	AP complex subunit sigma	44.37	6	14	6	662810.3047999999	850005.6320999999	
Q9VDE2	oxaloacetate tautomerase	44.09	8	15	8	1035581.70508	1392707.9386	
Q9VDF4	Cortactin, isoform A	36.31	23	28	23	1457719.3646	1743100.7164	
Q9VDH3	GH08630p	58.77	13	36	13	1143425.7967	1385917.71961	
Q9VDI1	LD46328p	56.88	24	81	1	4255227.47313	4921819.73964	
Q9VDI3	Myosin-2 essential light chain	17.45	3	3	3	101415.96250000001	133183.8395	
Q9VDI5	Uncharacterized protein, isoform A	33.1	6	14	4	129026.64365	180637.66377	
Q9VDK2	GH15831p	3.87	3	3	2	59619.3637	65104.504	
Q9VDK7	Signal recognition particle subunit SRP72	36.62	21	30	21	450289.6554	532908.22905	
Q9VDK9	GH12359p	4.89	3	4	3	123171.031	153004.736	
Q9VDL0	Signal recognition particle 14 kDa protein	20.18	3	4	3	162381.399	186772.162	
Q9VDL5	GEO09602p1	52.24	3	3	3	88375.94099999999	75358.7252	
Q9VDP9	S-formylglutathione hydrolase	21.33	5	13	1	459440.87185	657552.6466399999	
Q9VDQ3	Identity crisis	8.06	4	4	4	32123.7516	48491.3077	
Q9VDT1	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	30.12	11	21	11	727049.9193	842846.4368	
Q9VDT4	Uncharacterized protein, isoform A	9.39	1	2	1	6629.1605	10198.311	
Q9VDT5	Carboxypeptidase	25.73	10	18	10	1054545.87514	1043635.9649	
Q9VDU1	Acyl-CoA synthetase X3	8.36	4	5	3	58071.472	63188.5993	
Q9VDU7	nicotinamidase	31.37	11	16	11	311937.742	381875.637	
Q9VDV2	AT06125p	8.26	4	4	3	54934.227999999996	75223.939	
Q9VDY8	MIP08680p	74.26	18	75	2	3556798.19379	4354710.5178	
Q9VDZ8	Mitochondrial import inner membrane translocase subunit TIM44	42.76	23	47	0	2971583.9731	4004016.1703999997	
Q9VE08	GH10002p	13.62	3	3	3	31818.31	52007.102600000006	
Q9VE12	LD27322p	19.44	7	8	7	83514.388	98080.69750000001	
Q9VE24	N-sulfoglucosamine sulfohydrolase	8.59	5	6	5	44364.86808	58307.4447	
Q9VE31	GEO12059p1	18.92	2	2	2	5126.7654	6502.205	
Q9VE52	Cleavage stimulation factor 64 kD subunit	14.08	6	8	6	76701.55750000001	101125.1257	
Q9VE56	FI17806p1	18.88	4	7	4	491713.81965	634016.8208	
Q9VE57	GEO10850p1	6.9	1	2	1	28271.496	41572.722	
Q9VE73	WD repeat-containing protein 37	3.49	2	2	2	12871.4058	15623.3865	
Q9VE75	V-type proton ATPase subunit a	2.28	3	3	3	29317.297	42075.933000000005	
Q9VE85	Nucleoporin 43kD	19.27	7	9	7	47705.677599999995	73377.9256	
Q9VE94	LD14127p	8.85	3	4	3	87953.0533	112971.6117	
Q9VEA1	Eukaryotic translation initiation factor 4C	31.08	6	15	6	681799.3299	819917.2091999999	
Q9VEA7	FI01460p	44.94	3	5	3	708316.8933	881030.1355	
Q9VEB1	Malate dehydrogenase, mitochondrial	85.12	28	305	28	48491647.42676	63739083.87049	
Q9VEB7	AT04491p	12.1	4	4	4	27525.182	32890.4118	
Q9VEC2	Proteasome assembly chaperone 2	36.44	8	9	8	120405.2427	159766.8387	
Q9VEC6	LD29902p	14.83	12	17	0	2828.3516	3109.6730000000002	
Q9VEC8	RE23139p1	26.15	3	3	3	203347.028	332852.344	
Q9VED8	Deoxyribonuclease II	10.11	4	7	4	99452.13035	131775.8516	
Q9VEF5	Inhibitor of growth protein	13.16	4	4	4	32507.016499999998	40768.4075	
Q9VEG8	RE59232p	10.8	2	2	2	39258.604999999996	56581.704699999995	
Q9VEH2	Transmembrane protein 192	17.31	4	4	4	243880.89805	311224.5674	
Q9VEJ3	Pyrroline-5-carboxylate reductase	45.79	9	30	2	2058487.5577	2917032.5274	
Q9VEJ9	Curly Su	2.39	2	2	2	7711.648	12585.389000000001	
Q9VEK7	Cellular repressor of E1A-stimulated genes, isoform A	23.7	4	7	0	130301.7548	181590.0078	
Q9VEK8	GH07711p	39.88	11	22	11	673039.6568	846515.4708	
Q9VEN3	non-specific serine/threonine protein kinase	24.14	15	18	15	480185.40342	623883.61375	
Q9VEN6	Mitochondrial ribosomal protein S11	5.0	1	1	1	8273.093	10503.593	
Q9VEN9	Protein associated with topo II related - 1, isoform A	5.27	5	6	5	33699.2298	36044.8169	
Q9VEP6	Adenylosuccinate lyase	22.25	11	27	11	562379.6529	783005.1761	
Q9VEP8	GH11385p	21.38	13	18	13	140520.86843	209149.25867	
Q9VEP9	Splicing factor 3A subunit 1	26.79	18	22	18	426176.06207	464206.8777	
Q9VEQ2	ER membrane protein complex subunit 2	22.34	6	8	1	146085.9705	180142.309	
Q9VES8	RE28913p	29.5	9	16	9	1245495.74355	1480539.4734	
Q9VET3	peptidyl-tRNA hydrolase	25.21	4	5	4	186908.576	172194.968	
Q9VEV3	Tetratricopeptide repeat protein 1	45.25	12	19	12	677037.6937299999	894083.9474	
Q9VEV6	Uncharacterized protein, isoform A	10.84	3	3	3	8824.3551	11039.203539999999	
Q9VEV7	Protein farnesyltransferase subunit beta	4.3	2	2	2	13739.3487	24664.5345	
Q9VEW1	Jiangshi, isoform A	8.01	5	5	5	154785.4773	157326.7495	
Q9VEY0	Uncharacterized protein, isoform C	44.74	14	31	6	599557.3452	707081.04506	
Q9VEY4	Growth hormone-regulated TBC protein 1	2.12	1	1	1	14332.569	16924.256	
Q9VEY5	MICOS complex subunit	62.39	12	34	12	3444959.9935	3871476.1341	
Q9VEY9	GH15759p	3.1	1	1	1	3037.901	4244.6934	
Q9VF03	Brahma associated protein 155 kDa	11.25	11	11	0	299764.1237	411390.8826	
Q9VF15	GEO09476p1	81.05	12	39	8	5939848.0279	7233156.5083	
Q9VF23	arginine kinase	12.25	6	7	6	50752.226800000004	65227.935	
Q9VF24	Crossveinless d	3.88	6	7	6	55323.3735	77327.6153	
Q9VF28	Actin-related protein 2/3 complex subunit 3	57.06	8	18	8	537688.6244399999	644158.42166	
Q9VF39	FI01459p	13.04	5	7	5	296075.49809999997	392180.41250000003	
Q9VF51	Aldehyde oxidase 3, isoform A	7.1	11	15	10	313289.759	464718.6518	
