Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 127N, Sample, n/a, SFug_M3	Abundances Count: F8: 127N, Sample, n/a, SFug_M3	Modifications
Q7KSW3	pyridoxal 5'-phosphate synthase	47.68	12	33	1	1192981.95744	25	
Q7KT11	Glyoxylate reductase/hydroxypyruvate reductase	64.72	16	55	0	2513526.83361	47	
Q7KT58	GH08155p	4.4	1	1	1	6073.012	1	
Q7KT70	FI18641p1	0.94	1	1	1	3618.085	1	
Q7KTA1	HL01444p	20.67	8	10	8	123323.94570000001	9	
Q7KTG2	Apolipoprotein lipid transfer particle	5.42	25	26	25	448461.0097	25	
Q7KTJ7	Basigin, isoform G	28.55	19	80	6	7055772.12132	77	
Q7KTN9	FI01009p	3.11	2	2	0	11582.7485	2	
Q7KTP7	LP22840p	45.86	7	12	7	383736.5144	11	
Q7KTW5	Inositol-1-monophosphatase	58.63	20	90	20	5877430.34919	83	
Q7KUA4	SUMO-activating enzyme subunit	23.0	15	33	15	811192.8039	30	
Q7KUB3	Ecdysone-inducible gene E1, isoform A	0.68	1	1	1	4424.136	1	
Q7KUC2	Pyridoxal kinase	26.64	9	22	8	924048.27814	20	
Q7KUD4	phospholipase A2	6.43	6	7	0	38554.526099999995	6	
Q7KUK9	Uncharacterized protein, isoform B	8.51	13	14	7	202545.16206	14	
Q7KUL1	Dally-like, isoform C	2.23	2	2	0	1346.47168	2	
Q7KUT5	Protein MIX23	26.89	3	3	0	37521.4494	3	
Q7KUU5	Sulfhydryl oxidase	19.16	5	6	0	137120.4099	6	
Q7KUW2	5' nucleotidase B, isoform B	8.17	5	6	0	51022.087999999996	6	
Q7KUX7	Eukaryotic translation initiation factor 4H	47.21	15	38	0	365730.39577	31	
Q7KV27	alanine transaminase	54.93	32	121	0	19741233.058	113	
Q7KV34	Pinkman	57.32	33	64	33	4159551.98532	62	
Q7KV94	Purine nucleoside phosphorylase	12.18	4	4	0	66893.978	4	
Q7KVI9	Uncharacterized protein, isoform B	22.45	5	18	2	560673.35525	16	
Q7KVL7	Vacuolar protein sorting-associated protein 35	4.73	4	4	0	36713.241299999994	4	
Q7KVX1	Pyruvate dehydrogenase E1 component subunit alpha	44.47	21	93	0	17833459.13106	83	
Q7KY04	small monomeric GTPase	23.47	5	14	4	14243.9218	2	
Q7PL91	GEO11417p1	30.85	5	12	5	871826.70115	10	
Q7PLE9	Ras-related protein Rab-21	18.02	4	4	0	7232.32174	3	
Q7PLI0	P120 catenin	17.03	14	17	14	459837.51060000004	15	
Q7PLL3	Eukaryotic initiation factor 4B	28.98	15	27	3	464552.7418	26	
Q7PLS1	LD01937p	14.61	5	6	0	163333.39640000003	4	
Q7PLT4	Translocase of the inner mitochondrial membrane 17b, isoform A	19.65	3	5	3	74056.1344	4	
Q7YU88	SD08871p	4.1	3	3	0	1822.9994	1	
Q86B44	Glutathione synthetase	19.4	8	9	0	100048.9255	8	
Q86B74	WASp, isoform C	10.53	4	4	0	56258.9793	4	
Q86B93	Uncharacterized protein, isoform D	14.02	2	2	0	21543.396	2	
Q86BG8	Terminal ADP-ribose protein glycohydrolase 2, isoform C	4.06	1	1	0	9031.559	1	
Q86BI3	Zinc-finger protein at 72D, isoform B	16.06	12	16	3	484987.6069	16	
Q86BM0	Uncharacterized protein, isoform A	30.62	8	17	8	245462.23979999998	14	
Q86BM5	A kinase anchor protein 200, isoform D	16.49	13	29	1	841498.93114	27	
Q86BP1	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	40.41	14	27	0	1248072.24795	22	
Q86BQ4	Histidine triad nucleotide binding protein 1, isoform B	70.63	7	23	0	1697178.3455	21	
Q86BR8	Mitochondrial transcription factor A, isoform B	38.73	13	38	0	992138.6992	36	
Q86BS3	Chromator, isoform A	35.53	26	44	26	764170.01713	37	
Q86BS7	Glycogen debranching enzyme	2.2	4	4	0	7212.2783	3	
Q86PD3	Persulfide dioxygenase ETHE1, mitochondrial	48.03	13	25	13	937509.36867	25	
Q86PF5	PRKCA-binding protein	6.16	4	4	0	82346.6183	4	
Q8I077	BcDNA.LD22910	1.76	2	2	2	10284.5905	2	
Q8I099	Uncharacterized protein, isoform A	21.75	7	10	7	200157.7498	7	
Q8I0D4	RE20510p	21.32	17	37	0	2574968.5734200003	35	
Q8I0J3	Mitochondrial ribosomal protein S21, isoform A	44.83	4	5	4	43118.5087	5	
Q8I0P9	acid phosphatase	9.67	4	4	0	118444.07759999999	3	
Q8I725	Glyoxylate reductase/hydroxypyruvate reductase	29.97	11	23	11	1589085.1635	23	
Q8I930	GH14147p	3.57	3	4	0	23803.823	4	
Q8I941	GH16843p	32.88	8	25	8	785936.92318	24	
Q8IG84	SD21996p	13.42	14	125	0	472.1052	1	
Q8IGI1	Misexpression suppressor of KSR 2, isoform J	22.86	9	15	1	18363.3357	2	
Q8IGY1	RE08101p	33.19	42	295	0	20642923.15107	159	
Q8IH23	GEO02102p1	67.41	6	14	6	1268728.91596	14	
Q8IM93	FI18814p1	35.27	16	37	16	1361485.37537	30	
Q8IMF4	RE24176p	6.68	3	3	0	15086.6352	3	
Q8IMJ0	VhaAC45-related protein, isoform A	33.07	13	38	1	1621226.28028	35	
Q8IMK7	Alphabet, isoform B	7.28	3	4	0	26821.328999999998	3	
Q8IMQ8	RH29536p	46.4	14	49	0	6428799.43517	47	
Q8IMT3	IP12392p	10.71	4	5	4	62805.14	4	
Q8IMT6	FI01822p	10.66	5	6	5	123929.8946	6	
Q8IMU2	RE10237p	19.18	4	5	0	151798.5886	5	
Q8IMV6	Scaffold attachment factor B, isoform B	5.82	4	4	3	25130.543700000002	4	
Q8IMX4	FI04408p	10.85	4	6	0	69616.2762	6	
Q8IMX8	U6 snRNA-associated Sm-like protein LSm3	40.78	4	13	4	313140.40454	10	
Q8IN49	MIP05539p	11.03	10	11	10	194730.9292	9	
Q8IN51	FI17609p1	37.59	7	14	7	387135.178	14	
Q8IN95	Nuclear migration protein nudC	8.17	3	3	3	66505.235	2	
Q8INA9	Fasciclin 1, isoform C	50.08	31	171	2	152996.89500000002	4	
Q8ING0	Peptidase S1 domain-containing protein	11.35	5	5	5	34029.03707	4	
Q8INH5	Aminopeptidase	7.53	7	11	0	163662.8573	11	
Q8INQ9	LIM domain-containing protein	7.47	3	3	0	145422.998	3	
Q8INU6	Glyoxylate reductase/hydroxypyruvate reductase	12.23	4	13	2	42336.871	2	
Q8IP52	RE16941p	0.86	1	1	1	8343.657	1	
Q8IP62	Small ribosomal subunit protein mS23	41.27	6	7	6	222593.82214	7	
Q8IP80	ethanolamine-phosphate cytidylyltransferase	38.58	15	20	1	885851.89616	18	
Q8IP94	threonine--tRNA ligase	7.54	6	6	0	22890.787500000002	5	
Q8IP97	Peroxin-19	35.62	9	32	9	2536459.6835	28	
Q8IPA5	RE15581p	10.0	3	3	0	71829.908	3	
Q8IPB1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	21.84	4	4	0	23992.564	3	
Q8IPD8	Cuticular protein 30F	60.96	7	14	7	776100.292	14	
Q8IPE8	Trifunctional enzyme subunit alpha, mitochondrial	61.69	39	102	1	9493635.69051	99	
Q8IPG8	Uncharacterized protein	14.21	3	8	3	76513.8808	8	
Q8IPH0	protein-glutamine gamma-glutamyltransferase	1.95	2	2	0	12622.01	1	
Q8IPK0	Stathmin, isoform B	11.59	3	3	0	15733.0177	3	
Q8IPP8	Ketoreductase domain-containing protein	49.61	11	26	9	867861.7621	18	
Q8IPQ6	Polymerase (DNA-directed), delta interacting protein 2, isoform B	13.69	4	5	0	70629.70449999999	4	
Q8IPT0	ER membrane protein complex subunit 10	14.54	3	7	0	165341.6654	6	
Q8IPT6	small monomeric GTPase	10.24	4	13	0	516.9866	1	
Q8IPT9	SD05439p1	39.06	11	32	0	1160179.58018	28	
Q8IPU3	hydroxyacylglutathione hydrolase	31.32	9	53	0	3160920.4782100003	49	
Q8IPU7	BNIP3, isoform C	16.95	3	3	0	10203.1621	2	
Q8IPW1	Arouser, isoform A	5.47	4	4	0	20894.4294	4	
Q8IPZ5	Uncharacterized protein, isoform B	12.42	6	7	0	44271.2414	7	
Q8IQ99	PAR-domain protein 1, isoform J	1.42	1	1	0	4320.2104	1	
Q8IQB7	MIP21654p	9.44	3	3	3	170980.2882	3	
Q8IQB8	Tequila, isoform D	6.07	9	12	0	138531.72534	12	
Q8IQC6	Small VCP interacting protein, isoform A	24.39	4	6	4	115100.29389999999	5	
Q8IQD3	Uncharacterized protein, isoform C	2.95	2	3	2	111517.79299999999	3	
Q8IQD7	Phospholipid scramblase	6.44	1	1	0	17912.18	1	
Q8IQE6	Insulin receptor substrate 53 kDa, isoform A	9.29	10	11	1	126039.47274	9	
Q8IQH0	FI12817p	4.98	8	9	1	125216.06460000001	8	
Q8IQM5	Uncharacterized protein, isoform A	12.62	4	9	1	175035.4202	9	
Q8IQQ0	2-oxoglutarate dehydrogenase, mitochondrial	22.03	20	26	1	167710.76087	22	
Q8IQT0	Gamma-glutamylcyclotransferase	12.31	3	3	0	14920.3262	2	
Q8IQU1	LD36620p	19.62	9	13	1	112269.4647	2	
Q8IQV4	Lysosome-associated membrane glycoprotein 2-like luminal domain-containing protein	5.76	1	2	1	53673.4268	2	
Q8IQW5	RE23625p	70.83	13	77	3	6124388.73433	64	
Q8IQX3	Uncharacterized protein, isoform A	50.54	5	6	5	51361.776	5	
Q8IR41	Uncharacterized protein, isoform C	3.51	3	3	0	38182.3422	3	
Q8IR72	FI19011p1	10.06	1	1	1	19004.604	1	
Q8IR76	FAD synthase	16.33	4	4	0	32761.080500000004	4	
Q8IRD0	RH17559p	42.86	3	8	3	511292.2167	8	
Q8IRD3	Glutathione peroxidase	49.58	11	72	0	15617157.4133	69	
Q8IRH0	Puromycin-sensitive aminopeptidase	13.58	16	21	0	518949.45936	18	
Q8IRI5	Trio, isoform D	15.92	12	15	2	163339.22136	13	
Q8IRQ5	fumarate hydratase	74.52	29	154	0	15626646.46819	128	
Q8MKK1	AaRS-interacting multifunctional protein 3	10.61	2	3	2	37551.762	2	
Q8MLP9	GEO08457p1	33.04	4	5	4	72585.1177	4	
Q8MLQ0	FI14118p	11.84	1	1	1	4174.35	1	
Q8MLS1	5-formyltetrahydrofolate cyclo-ligase	23.88	6	13	6	626454.2474999999	12	
Q8MLS2	ribose-5-phosphate isomerase	36.1	8	16	8	649395.8293	16	
Q8MLW0	Receptor protein-tyrosine kinase	2.69	3	3	2	27043.3841	3	
Q8MLW4	Uncharacterized protein, isoform A	34.53	9	14	9	637098.5904999999	14	
Q8MMD2	Epidermal growth factor receptor pathway substrate clone 15, isoform B	35.23	38	108	0	5221399.50618	94	
Q8MQP2	MIP16184p	2.67	1	1	0	72474.18	1	
Q8MRI4	Diphthine--ammonia ligase	2.22	2	2	2	10522.314900000001	2	
Q8MRM0	GH16740p	27.0	6	9	6	697955.2749	8	
Q8MRS5	AT03104p	0.71	1	1	0	6371.383	1	
Q8MRT7	SD26038p	13.79	3	4	3	63764.214	4	
Q8MRW1	SD19278p	14.08	2	4	2	177373.951	4	
Q8MS69	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	17.12	5	6	5	13451.926360000001	6	
Q8MSB1	E3 ubiquitin-protein transferase MAEA	2.54	1	1	1	7446.6514	1	
Q8MSI2	GH15296p	85.19	22	138	22	26855242.97656	122	
Q8MSS7	Small ribosomal subunit protein uS2m	13.26	3	6	3	53297.1017	6	
Q8MST5	Tubulin beta chain	40.7	17	120	0	1275052.42692	29	
Q8MT58	Carnosine dipeptidase 2, isoform A	52.09	23	74	5	6311197.08618	70	
Q8MZ07	GEO07581p1	6.16	1	1	1	46482.78	1	
Q8MZI3	RNA helicase	14.91	11	20	5	644323.86916	11	
Q8SWS2	RE29468p	77.51	8	32	0	1000272.3265600001	27	
Q8SWS3	RE26528p	17.13	2	6	2	142762.37537	5	
Q8SWZ6	RH51312p	15.35	3	7	3	29566.235370000002	5	
Q8SX06	GEO08318p1	15.43	2	2	2	6329.5695	2	
Q8SX32	type I protein arginine methyltransferase	3.52	1	1	1	10783.99	1	
Q8SX35	GEO07743p1	55.78	5	9	1	167883.28644	8	
Q8SX50	RE04530p	17.6	6	7	0	140843.852	7	
Q8SX54	CLIP domain-containing serine protease	8.06	3	4	3	10222.8123	2	
Q8SX57	LD44221p	38.91	7	17	7	341291.6529	17	
Q8SX78	LD05679p	21.72	9	9	9	144496.418	9	
Q8SX89	Kugelkern, isoform A	15.26	6	6	6	49924.49644	6	
Q8SXC2	FI04487p	9.56	5	5	5	36413.1098	5	
Q8SXD5	GH02216p	57.69	13	41	2	2268669.368	36	
Q8SXE1	RH69521p	4.68	2	2	2	35616.8527	2	
Q8SXF0	Small ribosomal subunit protein uS9m	17.72	8	8	7	122921.0856	6	
Q8SXF2	RH40246p	8.18	4	4	4	69860.902	4	
Q8SXG7	tRNA selenocysteine-associated protein 1	5.06	2	2	2	39669.252	2	
Q8SXK0	RE18748p	6.55	2	2	2	35209.5904	2	
Q8SXM8	Lysine--tRNA ligase	28.92	17	25	1	720736.2066	22	
Q8SXP8	TAR DNA-binding protein 43	12.24	5	8	2	37417.59857	8	
Q8SXQ1	aldehyde dehydrogenase (NAD(+))	25.56	14	20	14	1193144.939	19	
Q8SXQ5	Glutaredoxin-related protein 5, mitochondrial	4.4	1	2	1	3663.728	1	
Q8SXS0	RE40914p	16.23	5	6	5	45640.2813	5	
Q8SXX1	Phosphatidylinositol 5-phosphate 4-kinase, isoform A	40.59	16	31	16	2072753.1471	30	
Q8SY13	Beaten path IIIc, isoform A	8.62	4	5	0	24094.862500000003	4	
Q8SY19	Microsomal glutathione S-transferase 1	14.47	3	8	1	272343.6981	7	
Q8SY58	Ketimine reductase mu-crystallin	1.97	1	1	1	4492.013	1	
Q8SY67	lysozyme	14.47	2	6	2	302086.2541	6	
Q8SY69	MICOS complex subunit MIC10	25.0	2	7	2	1106729.035	7	
Q8SYC4	RE68566p	3.93	2	2	2	55914.206	2	
Q8SYD9	Endophilin B, isoform A	44.87	17	82	0	3976816.14596	70	
Q8SYG3	E2 ubiquitin-conjugating enzyme	53.57	11	27	1	1659902.3045	25	
Q8SYH8	RE57644p	19.05	5	10	0	152346.51365	10	
Q8SYJ2	GEO09626p1	67.47	10	68	10	8833376.0035	65	
Q8SYQ4	RE42475p	69.59	10	50	10	3301987.18018	46	
Q8SYQ8	RE40412p	27.94	4	9	4	113097.75206	9	
Q8SZK5	RH26533p	16.4	3	4	3	84838.3636	3	
Q8SZK9	HL04814p	59.31	15	64	15	8403411.2472	62	
Q8SZM2	RH04334p	28.15	9	35	9	5772388.9424	33	
Q8SZN1	GEO08217p1	73.39	10	27	5	1526534.3875	27	
Q8T0I9	GH27479p	28.88	11	16	1	454293.4072	14	
Q8T0J5	GH26851p	40.42	12	39	0	4952123.900049999	39	
Q8T0N5	GH17516p	19.54	8	15	8	568856.0913	15	
Q8T0U6	Serine/threonine-protein phosphatase	12.15	6	10	1	61626.3095	5	
Q8T0V2	GH02495p	25.5	11	20	0	406100.0812	15	
Q8T389	Endophilin B	43.12	16	71	0	8380.6292	2	
Q8T3V6	Large ribosomal subunit protein uL29m	16.61	5	5	4	33797.837999999996	5	
Q8T3W8	Venom allergen-1	12.6	4	6	0	85072.6903	5	
Q8T4C4	ATP synthase subunit beta	11.25	5	77	1	8374.332	1	
Q8T4G5	AFG3 like matrix AAA peptidase subunit 2, isoform A	25.42	23	36	2	1579453.3313	31	
Q8T6I0	Achaete scute target 1, isoform B	64.98	32	81	0	3685100.44422	76	
Q8T972	N-terminal E2 ubiquitin-conjugating enzyme	4.55	1	2	0	11976.333999999999	2	
Q8WR19	AFGF intracellular binding protein	2.79	1	1	0	7958.266	1	
Q94513	Boundary element associated factor	18.79	5	8	1	59666.49972	7	
Q94533	Ribosomal protein S6 kinase	6.12	3	3	3	17789.723400000003	2	
Q94883	DNA replication-related element factor, isoform A	4.23	3	3	3	54349.536	3	
Q95NU8	GH16255p	14.82	7	11	7	211095.537	10	
Q95NV8	Allatostatin C, isoform B	28.1	2	4	0	16790.5714	4	
Q95PE4	GEO07784p1	5.56	1	1	1	6778.2373	1	
Q95R34	GH16463p	12.62	4	5	4	101682.0925	4	
Q95R98	Protein phosphatase methylesterase 1	7.82	3	6	3	161174.6859	6	
Q95RB1	Pre-mRNA-splicing factor RBM22	18.66	8	9	8	55830.49021	8	
Q95RB2	Cuticular protein 49Ae	48.51	7	175	7	27534279.481540002	157	
Q95RC5	LD44506p	4.95	3	3	3	20129.4414	3	
Q95RE4	LD37574p	51.42	13	23	0	62426.29172	17	
Q95RF6	LD34461p	34.5	4	12	4	327238.1405	12	
Q95RI2	LD28549p	31.37	9	11	9	136498.1772	11	
Q95RI7	Survival of motor neuron-related-splicing factor 30	20.99	5	6	1	75488.26909999999	5	
Q95RP1	LD18295p	10.71	2	2	2	20050.8826	2	
Q95RQ1	LD16414p	3.32	2	2	2	5541.7073	2	
Q95RR6	LD15002p	64.6	18	79	0	84050.641	2	
Q95RS6	Phenoloxidase-activating factor 2	15.2	5	8	5	306254.188	8	
Q95RV5	Ribulose-phosphate 3-epimerase	15.38	3	8	3	603581.4262999999	7	
Q95RY2	LD01461p	45.04	9	18	2	319395.8179	15	
Q95SH0	GH26463p	2.44	2	2	2	148920.3315	2	
Q95SH2	Charged multivesicular body protein 1, isoform A	30.54	8	28	8	574291.7493	23	
Q95SH7	GH26007p	3.49	1	2	1	172043.03	2	
Q95SI7	GH23390p	75.09	18	61	18	3603097.95613	57	
Q95SN8	GH12395p	15.49	4	7	4	201151.1101	6	
Q95TK5	LD44914p	21.21	9	14	8	277513.63196	13	
Q95TL8	Endoplasmic reticulum protein 44, isoform A	33.5	15	31	0	1602937.71076	31	
Q95TP0	LD34582p	4.51	2	2	2	8726.963	1	
Q95TZ7	GH19182p	85.32	28	147	0	12055835.38974	119	
Q95U15	GH14252p	83.65	34	259	0	3244761.0741	29	
Q95U34	GH11113p	30.82	13	27	13	1569801.2505	26	
Q95WY3	Nucleolar protein 56	16.13	8	9	8	261367.0841	9	
Q960D4	SD06560p	20.91	13	13	0	429633.66370000003	13	
Q960M4	Peroxiredoxin-5	74.21	13	104	13	18046247.58414	96	
Q960Y8	Aluminum tubes, isoform G	25.74	22	26	0	518174.3049	24	
Q961A8	LD25351p	2.07	1	1	0	2988.9358	1	
Q961B3	5'-nucleotidase domain-containing protein 1	5.24	3	3	0	130795.4407	3	
Q961B9	LD24073p	3.72	2	2	2	67486.577	2	
Q961C8	LD22649p	9.84	4	4	0	47245.2563	4	
Q961E7	phosphorylase kinase	7.88	4	5	0	60186.293	3	
Q961K6	GH19047p	3.18	2	2	2	3354.037	1	
Q961Q8	GH10454p	8.89	4	5	4	60190.352100000004	5	
Q961T9	GH07914p	32.94	6	12	6	501741.4031	12	
Q961X4	Combover, isoform B	17.43	11	13	0	54295.904129999995	12	
Q966T5	Paxillin, isoform D	28.93	7	20	4	94523.2179	6	
Q967S0	Amidophosphoribosyltransferase	11.33	6	8	0	81161.96126	7	
Q9I7H8	LD37276p	14.29	4	5	4	39318.2957	4	
Q9I7I3	GH12831p	12.97	4	4	4	54681.0295	4	
Q9I7J0	GH21596p	72.19	11	40	11	2691989.86421	36	
Q9I7K3	N-acyl-aliphatic-L-amino acid amidohydrolase	3.74	2	2	2	45222.51	2	
Q9I7L9	Uncharacterized protein, isoform A	14.01	5	5	0	84162.27748	5	
Q9I7M3	Uncharacterized protein, isoform A	48.17	12	25	1	1012423.2848	25	
Q9I7Q5	Cuticular protein 65Au, isoform A	65.09	7	25	7	2197689.87567	23	
Q9NCC3	Sorting nexin	15.58	8	10	8	303490.37309999997	10	
Q9NF31	EG:BACN25G24.3 protein (Fbgn0004860;ph-d protein)	1.47	2	2	0	17342.01915	2	
Q9NG60	Eukaryotic translation initiation factor 2D	4.97	2	2	2	4412.0436	2	
Q9U1K7	Thioredoxin domain-containing protein 17	37.78	6	8	6	283214.8147	8	
Q9U1L2	EG:BACR7A4.14 protein	55.78	12	16	12	445739.72965	15	
Q9U6P7	FI18813p1	10.55	5	7	5	292174.3102	7	
Q9U6R9	Gamma-soluble NSF attachment protein	63.91	22	60	19	1891142.6862	59	
Q9U9Q2	Neosin, isoform A	20.22	7	7	7	109140.89039999999	7	
Q9V393	Kurtz arrestin	5.32	2	3	2	32519.171	2	
Q9V396	Carbonic anhydrase	58.15	15	45	15	3096923.50756	42	
Q9V3A8	Ergic53, isoform A	4.88	3	3	3	43906.5901	3	
Q9V3C8	DShc protein	5.62	2	2	2	22396.1005	2	
Q9V3D9	Signal recognition particle 54 kDa protein	21.26	10	16	10	383962.76430000004	16	
Q9V3E3	Large ribosomal subunit protein mL50	19.05	4	5	4	92319.0017	5	
Q9V3E7	LD24793p	42.86	14	26	14	451120.17867	23	
Q9V3E9	RNA polymerase II-associated protein 3	9.36	5	6	5	15158.846150000001	4	
Q9V3F8	Pyrroline-5-carboxylate reductase	25.71	5	14	5	461373.5362	14	
Q9V3I0	EG:BACR42I17.2 protein	12.18	3	8	3	430359.58979999996	8	
Q9V3L7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	48.67	6	10	6	265073.1585	9	
Q9V3N7	dihydropyrimidinase	41.6	23	59	4	2912864.8257	56	
Q9V3N9	B6	4.48	3	3	3	107240.52100000001	3	
Q9V3P3	LD45860p	39.18	10	21	10	899131.0028	21	
Q9V3Q4	thioredoxin-dependent peroxiredoxin	12.4	3	4	3	43340.9069	4	
Q9V3R3	GPN-loop GTPase	7.59	3	3	3	22458.4156	2	
Q9V3T8	LD32469p	18.46	4	6	4	68537.8312	4	
Q9V3U6	26-29kD-proteinase	24.77	13	38	13	4411308.0785	34	
Q9V3V2	peptidylprolyl isomerase	62.96	14	54	2	2692542.29334	54	
Q9V3V6	26S proteasome regulatory complex subunit p50	61.92	23	69	22	5903385.9282	63	
Q9V3V9	Endonuclease G inhibitor, isoform A	57.38	16	34	16	931266.13741	32	
Q9V3W2	GM23292p	66.47	16	60	16	4442828.5107	53	
Q9V3W7	LD40489p	52.16	11	26	11	494980.89135	21	
Q9V3W9	UV excision repair protein RAD23	41.3	13	33	5	675101.1406	32	
Q9V3Y4	LD43650p	20.57	5	8	5	144641.4284	7	
Q9V3Y7	Uncharacterized protein, isoform A	60.36	15	32	15	1291109.94419	30	
Q9V3Z4	GH11341p	30.28	14	31	14	1207607.3392	24	
Q9V3Z9	HL02234p	42.6	17	39	17	4323955.1563	37	
Q9V400	Integrin linked kinase, isoform A	9.38	5	5	4	23314.7661	5	
Q9V405	26S proteasome regulatory subunit 6B	58.84	29	53	19	2523178.41844	48	
Q9V406	Activator protein 4	13.31	7	11	7	340859.21885999996	11	
Q9V420	FI02878p	15.83	8	12	8	408741.0266	10	
Q9V428	Ras suppressor protein 1	36.04	9	20	9	668343.0429	16	
Q9V434	Asparagine--tRNA ligase, cytoplasmic	8.78	4	5	4	41808.5103	5	
Q9V436	26S proteasome non-ATPase regulatory subunit 8	31.06	9	19	9	880142.4046	17	
Q9V455	Importin subunit alpha	22.37	11	25	11	1664913.7196	24	
Q9V470	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	45.91	19	44	19	2085834.61605	42	
Q9V491	Plexin A, isoform A	1.44	3	3	0	25506.875	3	
Q9V4C1	Uncharacterized protein, isoform E	47.85	34	78	0	2220350.2587099997	69	
Q9V4D9	Purine-rich binding protein-alpha, isoform B	64.73	19	82	0	5967699.4518	69	
Q9V4E0	Complex I-49kD	31.41	12	19	11	481758.4526	19	
Q9V4E7	Transporter	9.12	6	7	3	337607.068	7	
Q9V7W9	Nuclear inhibitor of protein phosphatase 1	6.01	2	3	2	11834.614	3	
Q9V9M7	Large ribosomal subunit protein eL21	28.93	6	17	6	803162.4526000001	11	
Q9V9Q4	LD43819p	30.23	12	26	12	695665.8383	22	
Q9V9S0	Lysosome-associated membrane glycoprotein 5	17.3	5	8	5	159303.9739	8	
Q9V9T5	GM14617p	13.75	10	10	0	81724.9432	9	
Q9V9T9	Beta-glucuronidase	2.92	2	2	2	25435.709000000003	2	
Q9V9U0	RE35358p	4.79	1	2	1	72975.739	2	
Q9V9U7	Tubulin-specific chaperone A	38.18	5	12	5	546681.33008	12	
Q9V9V0	Cleavage stimulation factor subunit 1	4.25	2	2	2	6716.66242	2	
Q9V9V4	CRAL-TRIO domain-containing protein	33.89	10	21	10	754840.8189	17	
Q9V9W2	Large ribosomal subunit protein eL6	27.57	9	28	0	1784922.9184	24	
Q9V9W4	GH08048p	1.69	1	1	1	3081.9844	1	
Q9V9Y6	Carbonic anhydrase	8.61	3	3	3	24423.174600000002	2	
Q9VA09	Guanylate cyclase soluble subunit beta-1	6.35	6	6	6	258570.84999999998	6	
Q9VA18	Coiled-coil-helix-coiled-coil-helix domain containing 3	78.03	20	85	20	4360835.57037	82	
Q9VA32	Cuticular protein 100A	29.88	7	16	7	454208.23136	13	
Q9VA34	LP06141p	1.88	2	2	2	27204.698	2	
Q9VA36	CIN85 and CD2AP related, isoform C	24.15	19	24	0	347821.87849	20	
Q9VA41	GEO08227p1	52.87	7	18	3	422986.63080000004	12	
Q9VA42	Niemann-Pick type C-2g, isoform A	49.69	7	27	4	2487052.9758	24	
Q9VA56	GH23271p	63.77	23	81	2	49123.2299	5	
Q9VA69	procollagen-proline 4-dioxygenase	2.73	2	2	2	40248.715	1	
Q9VA71	FI19924p1	4.52	1	2	1	5568.8096000000005	2	
Q9VA76	IP18706p	16.43	6	8	6	46922.551999999996	4	
Q9VA81	GEO10172p1	29.29	5	5	5	96206.58750000001	5	
Q9VA95	Trafficking protein particle complex subunit	17.93	2	3	2	96346.53300000001	3	
Q9VA97	Pyridoxal phosphate homeostasis protein	35.43	8	13	8	404858.91610000003	13	
Q9VAA6	GEO12235p1	19.62	3	7	3	191257.05500000002	7	
Q9VAA9	JIL-1 anchoring and stabilizing protein, isoform A	28.21	11	18	11	273386.9595	18	
Q9VAC1	GM14349p	45.49	17	130	17	18141380.89225	120	
Q9VAC4	GEO09167p1	63.46	7	16	7	992643.8104	15	
Q9VAC9	Uncharacterized protein, isoform A	30.21	10	13	1	58681.37833	8	
Q9VAD4	Translation initiation factor eIF2B subunit alpha	8.17	3	3	3	9725.564	2	
Q9VAD7	RH37294p	18.5	3	3	3	51898.0684	3	
Q9VAG3	trypsin	17.0	4	7	4	127479.84349999999	7	
Q9VAG9	3'(2'),5'-bisphosphate nucleotidase 1	40.85	10	16	10	539238.3095	13	
Q9VAI9	GEO07291p1	62.25	8	60	5	5900593.1305	54	
Q9VAJ9	Mitochondrial 2-oxoglutarate/malate carrier protein	33.75	12	15	12	439725.2623	15	
Q9VAL5	protein-tyrosine-phosphatase	0.86	1	1	0	754.9551	1	
Q9VAL7	Calnexin 99A, isoform A	38.51	22	70	1	1544744.52112	64	
Q9VAN7	Phosphoglycerate mutase	62.35	16	134	14	21109034.95637	126	
Q9VAQ4	Peptidase S1 domain-containing protein	12.85	5	6	5	65018.64413	6	
Q9VAS1	Neprilysin-like 19	2.24	2	2	2	10757.378	1	
Q9VAU6	LD27564p	2.99	2	2	2	17052.253	2	
Q9VAV2	FI21480p1	16.52	13	16	13	335571.9547	15	
Q9VAY0	Neprilysin 7	5.16	4	4	4	31594.076399999998	4	
Q9VAY2	Heat shock protein 83	37.87	32	96	31	4215424.64516	75	
Q9VAY6	Pre-mRNA-splicing factor SPF27	17.99	4	5	4	41645.520000000004	3	
Q9VAY9	GH07821p	7.89	3	3	3	42871.0786	3	
Q9VB05	ALG-2 interacting protein X	26.2	26	47	26	2159781.30607	46	
Q9VB10	Hydroxysteroid dehydrogenase-like protein 2	48.06	18	46	18	3561562.4811	45	
